"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK1","05.01.2023 23:00 - 06.01.2023 00:00 (UTC)","248","n/e","n/e","n/e","161","242","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","70","1114","1336"
"BZN|DK1","06.01.2023 00:00 - 06.01.2023 01:00 (UTC)","255","n/e","n/e","n/e","131","241","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","69","1139","1748"
"BZN|DK1","06.01.2023 01:00 - 06.01.2023 02:00 (UTC)","236","n/e","n/e","n/e","129","241","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","69","1102","2218"
"BZN|DK1","06.01.2023 02:00 - 06.01.2023 03:00 (UTC)","227","n/e","n/e","n/e","131","242","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","68","1113","2591"
"BZN|DK1","06.01.2023 03:00 - 06.01.2023 04:00 (UTC)","243","n/e","n/e","n/e","128","241","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","66","1153","2772"
"BZN|DK1","06.01.2023 04:00 - 06.01.2023 05:00 (UTC)","226","n/e","n/e","n/e","125","245","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","65","1118","2758"
"BZN|DK1","06.01.2023 05:00 - 06.01.2023 06:00 (UTC)","211","n/e","n/e","n/e","171","243","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","66","1137","2859"
"BZN|DK1","06.01.2023 06:00 - 06.01.2023 07:00 (UTC)","201","n/e","n/e","n/e","253","243","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","65","1150","2952"
"BZN|DK1","06.01.2023 07:00 - 06.01.2023 08:00 (UTC)","294","n/e","n/e","n/e","193","249","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","67","1109","2919"
"BZN|DK1","06.01.2023 08:00 - 06.01.2023 09:00 (UTC)","298","n/e","n/e","n/e","307","251","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","2","70","1096","2863"
"BZN|DK1","06.01.2023 09:00 - 06.01.2023 10:00 (UTC)","262","n/e","n/e","n/e","296","254","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","29","68","1133","2014"
"BZN|DK1","06.01.2023 10:00 - 06.01.2023 11:00 (UTC)","261","n/e","n/e","n/e","280","253","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","132","71","1124","1577"
"BZN|DK1","06.01.2023 11:00 - 06.01.2023 12:00 (UTC)","256","n/e","n/e","n/e","276","255","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","204","71","1070","1671"
"BZN|DK1","06.01.2023 12:00 - 06.01.2023 13:00 (UTC)","327","n/e","n/e","n/e","296","255","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","160","72","862","1881"
"BZN|DK1","06.01.2023 13:00 - 06.01.2023 14:00 (UTC)","279","n/e","n/e","n/e","305","255","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","91","74","825","2002"
"BZN|DK1","06.01.2023 14:00 - 06.01.2023 15:00 (UTC)","205","n/e","n/e","n/e","271","251","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","17","71","767","2066"
"BZN|DK1","06.01.2023 15:00 - 06.01.2023 16:00 (UTC)","204","n/e","n/e","n/e","281","253","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","1","73","706","1889"
"BZN|DK1","06.01.2023 16:00 - 06.01.2023 17:00 (UTC)","220","n/e","n/e","n/e","275","251","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","73","582","1791"
"BZN|DK1","06.01.2023 17:00 - 06.01.2023 18:00 (UTC)","182","n/e","n/e","n/e","313","246","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","71","904","1815"
"BZN|DK1","06.01.2023 18:00 - 06.01.2023 19:00 (UTC)","175","n/e","n/e","n/e","217","244","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","73","658","1625"
"BZN|DK1","06.01.2023 19:00 - 06.01.2023 20:00 (UTC)","179","n/e","n/e","n/e","291","256","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","74","665","1537"
"BZN|DK1","06.01.2023 20:00 - 06.01.2023 21:00 (UTC)","181","n/e","n/e","n/e","251","336","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","70","713","1349"
"BZN|DK1","06.01.2023 21:00 - 06.01.2023 22:00 (UTC)","184","n/e","n/e","n/e","270","351","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","72","908","1220"
"BZN|DK1","06.01.2023 22:00 - 06.01.2023 23:00 (UTC)","158","n/e","n/e","n/e","284","363","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","72","795","1214"
"BZN|DK1","06.01.2023 23:00 - 07.01.2023 00:00 (UTC)","250","n/e","n/e","n/e","189","421","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","72","593","965"
"BZN|DK1","07.01.2023 00:00 - 07.01.2023 01:00 (UTC)","251","n/e","n/e","n/e","162","416","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","72","585","775"
"BZN|DK1","07.01.2023 01:00 - 07.01.2023 02:00 (UTC)","216","n/e","n/e","n/e","158","418","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","72","634","805"
"BZN|DK1","07.01.2023 02:00 - 07.01.2023 03:00 (UTC)","197","n/e","n/e","n/e","155","413","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","71","592","870"
"BZN|DK1","07.01.2023 03:00 - 07.01.2023 04:00 (UTC)","181","n/e","n/e","n/e","149","334","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","69","799","951"
"BZN|DK1","07.01.2023 04:00 - 07.01.2023 05:00 (UTC)","181","n/e","n/e","n/e","151","345","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","68","878","927"
"BZN|DK1","07.01.2023 05:00 - 07.01.2023 06:00 (UTC)","182","n/e","n/e","n/e","153","346","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","70","891","963"
"BZN|DK1","07.01.2023 06:00 - 07.01.2023 07:00 (UTC)","197","n/e","n/e","n/e","178","339","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","71","895","1048"
"BZN|DK1","07.01.2023 07:00 - 07.01.2023 08:00 (UTC)","259","n/e","n/e","n/e","192","431","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","83","940","1178"
"BZN|DK1","07.01.2023 08:00 - 07.01.2023 09:00 (UTC)","212","n/e","n/e","n/e","170","418","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","5","87","970","1333"
"BZN|DK1","07.01.2023 09:00 - 07.01.2023 10:00 (UTC)","232","n/e","n/e","n/e","194","376","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","24","87","1037","1549"
"BZN|DK1","07.01.2023 10:00 - 07.01.2023 11:00 (UTC)","229","n/e","n/e","n/e","184","360","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","35","89","1074","1703"
"BZN|DK1","07.01.2023 11:00 - 07.01.2023 12:00 (UTC)","225","n/e","n/e","n/e","192","371","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","40","74","1112","1822"
"BZN|DK1","07.01.2023 12:00 - 07.01.2023 13:00 (UTC)","217","n/e","n/e","n/e","169","353","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","39","75","1102","1815"
"BZN|DK1","07.01.2023 13:00 - 07.01.2023 14:00 (UTC)","218","n/e","n/e","n/e","173","432","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","35","75","1120","1673"
"BZN|DK1","07.01.2023 14:00 - 07.01.2023 15:00 (UTC)","264","n/e","n/e","n/e","154","431","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","16","75","1074","1564"
"BZN|DK1","07.01.2023 15:00 - 07.01.2023 16:00 (UTC)","261","n/e","n/e","n/e","157","419","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","79","1036","1566"
"BZN|DK1","07.01.2023 16:00 - 07.01.2023 17:00 (UTC)","297","n/e","n/e","n/e","192","425","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","86","1084","1612"
"BZN|DK1","07.01.2023 17:00 - 07.01.2023 18:00 (UTC)","230","n/e","n/e","n/e","189","408","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","78","1082","1741"
"BZN|DK1","07.01.2023 18:00 - 07.01.2023 19:00 (UTC)","262","n/e","n/e","n/e","181","369","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","78","1102","1880"
"BZN|DK1","07.01.2023 19:00 - 07.01.2023 20:00 (UTC)","195","n/e","n/e","n/e","141","252","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","75","1093","2117"
"BZN|DK1","07.01.2023 20:00 - 07.01.2023 21:00 (UTC)","151","n/e","n/e","n/e","114","169","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","73","1125","2385"
"BZN|DK1","07.01.2023 21:00 - 07.01.2023 22:00 (UTC)","151","n/e","n/e","n/e","104","156","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","73","1122","2484"
"BZN|DK1","07.01.2023 22:00 - 07.01.2023 23:00 (UTC)","132","n/e","n/e","n/e","81","157","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","73","1158","2417"
"BZN|DK1","07.01.2023 23:00 - 08.01.2023 00:00 (UTC)","129","n/e","n/e","n/e","77","124","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","69","1130","2440"
"BZN|DK1","08.01.2023 00:00 - 08.01.2023 01:00 (UTC)","128","n/e","n/e","n/e","82","114","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","68","1152","2468"
"BZN|DK1","08.01.2023 01:00 - 08.01.2023 02:00 (UTC)","129","n/e","n/e","n/e","84","114","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","68","1148","2570"
"BZN|DK1","08.01.2023 02:00 - 08.01.2023 03:00 (UTC)","130","n/e","n/e","n/e","84","114","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","68","1140","2580"
"BZN|DK1","08.01.2023 03:00 - 08.01.2023 04:00 (UTC)","128","n/e","n/e","n/e","85","114","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","68","1139","2678"
"BZN|DK1","08.01.2023 04:00 - 08.01.2023 05:00 (UTC)","128","n/e","n/e","n/e","87","117","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","69","1143","2558"
"BZN|DK1","08.01.2023 05:00 - 08.01.2023 06:00 (UTC)","130","n/e","n/e","n/e","90","135","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","68","1149","2321"
"BZN|DK1","08.01.2023 06:00 - 08.01.2023 07:00 (UTC)","129","n/e","n/e","n/e","90","130","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","71","1081","2029"
"BZN|DK1","08.01.2023 07:00 - 08.01.2023 08:00 (UTC)","132","n/e","n/e","n/e","84","135","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","75","1142","1705"
"BZN|DK1","08.01.2023 08:00 - 08.01.2023 09:00 (UTC)","229","n/e","n/e","n/e","116","158","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","10","65","1130","1419"
"BZN|DK1","08.01.2023 09:00 - 08.01.2023 10:00 (UTC)","195","n/e","n/e","n/e","140","217","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","46","77","1117","1295"
"BZN|DK1","08.01.2023 10:00 - 08.01.2023 11:00 (UTC)","176","n/e","n/e","n/e","141","242","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","68","74","1094","1233"
"BZN|DK1","08.01.2023 11:00 - 08.01.2023 12:00 (UTC)","205","n/e","n/e","n/e","145","243","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","83","89","1064","1230"
"BZN|DK1","08.01.2023 12:00 - 08.01.2023 13:00 (UTC)","216","n/e","n/e","n/e","155","243","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","95","91","1026","1256"
"BZN|DK1","08.01.2023 13:00 - 08.01.2023 14:00 (UTC)","235","n/e","n/e","n/e","178","242","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","69","85","950","1221"
"BZN|DK1","08.01.2023 14:00 - 08.01.2023 15:00 (UTC)","233","n/e","n/e","n/e","242","240","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","30","78","925","1160"
"BZN|DK1","08.01.2023 15:00 - 08.01.2023 16:00 (UTC)","244","n/e","n/e","n/e","242","250","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","1","84","897","1105"
"BZN|DK1","08.01.2023 16:00 - 08.01.2023 17:00 (UTC)","229","n/e","n/e","n/e","246","247","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","87","929","1112"
"BZN|DK1","08.01.2023 17:00 - 08.01.2023 18:00 (UTC)","260","n/e","n/e","n/e","246","245","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","80","878","1063"
"BZN|DK1","08.01.2023 18:00 - 08.01.2023 19:00 (UTC)","285","n/e","n/e","n/e","259","246","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","77","872","1002"
"BZN|DK1","08.01.2023 19:00 - 08.01.2023 20:00 (UTC)","257","n/e","n/e","n/e","222","244","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","77","915","952"
"BZN|DK1","08.01.2023 20:00 - 08.01.2023 21:00 (UTC)","252","n/e","n/e","n/e","196","244","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","73","800","933"
"BZN|DK1","08.01.2023 21:00 - 08.01.2023 22:00 (UTC)","225","n/e","n/e","n/e","151","240","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","74","794","1004"
"BZN|DK1","08.01.2023 22:00 - 08.01.2023 23:00 (UTC)","211","n/e","n/e","n/e","137","261","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","74","883","992"
"BZN|DK1","08.01.2023 23:00 - 09.01.2023 00:00 (UTC)","162","n/e","n/e","n/e","130","248","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","73","835","1076"
"BZN|DK1","09.01.2023 00:00 - 09.01.2023 01:00 (UTC)","161","n/e","n/e","n/e","133","237","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","73","923","1139"
"BZN|DK1","09.01.2023 01:00 - 09.01.2023 02:00 (UTC)","98","n/e","n/e","n/e","138","225","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","73","922","1188"
"BZN|DK1","09.01.2023 02:00 - 09.01.2023 03:00 (UTC)","89","n/e","n/e","n/e","133","232","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","72","922","1263"
"BZN|DK1","09.01.2023 03:00 - 09.01.2023 04:00 (UTC)","89","n/e","n/e","n/e","130","240","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","72","760","1269"
"BZN|DK1","09.01.2023 04:00 - 09.01.2023 05:00 (UTC)","91","n/e","n/e","n/e","126","252","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","71","926","1285"
"BZN|DK1","09.01.2023 05:00 - 09.01.2023 06:00 (UTC)","173","n/e","n/e","n/e","169","353","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","72","920","1286"
"BZN|DK1","09.01.2023 06:00 - 09.01.2023 07:00 (UTC)","249","n/e","n/e","n/e","294","443","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","73","874","1176"
"BZN|DK1","09.01.2023 07:00 - 09.01.2023 08:00 (UTC)","330","n/e","n/e","n/e","368","595","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","81","672","1054"
"BZN|DK1","09.01.2023 08:00 - 09.01.2023 09:00 (UTC)","366","n/e","n/e","n/e","345","513","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","11","88","714","905"
"BZN|DK1","09.01.2023 09:00 - 09.01.2023 10:00 (UTC)","371","n/e","n/e","n/e","305","436","20","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","80","95","741","747"
"BZN|DK1","09.01.2023 10:00 - 09.01.2023 11:00 (UTC)","351","n/e","n/e","n/e","306","429","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","174","95","732","673"
"BZN|DK1","09.01.2023 11:00 - 09.01.2023 12:00 (UTC)","332","n/e","n/e","n/e","272","509","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","189","90","597","671"
"BZN|DK1","09.01.2023 12:00 - 09.01.2023 13:00 (UTC)","331","n/e","n/e","n/e","276","518","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","128","81","614","722"
"BZN|DK1","09.01.2023 13:00 - 09.01.2023 14:00 (UTC)","308","n/e","n/e","n/e","326","520","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","68","88","595","733"
"BZN|DK1","09.01.2023 14:00 - 09.01.2023 15:00 (UTC)","418","n/e","n/e","n/e","421","584","20","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","18","87","461","681"
"BZN|DK1","09.01.2023 15:00 - 09.01.2023 16:00 (UTC)","457","n/e","n/e","n/e","409","544","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","1","88","388","701"
"BZN|DK1","09.01.2023 16:00 - 09.01.2023 17:00 (UTC)","455","n/e","n/e","n/e","427","544","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","91","462","738"
"BZN|DK1","09.01.2023 17:00 - 09.01.2023 18:00 (UTC)","453","n/e","n/e","n/e","419","537","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","88","502","655"
"BZN|DK1","09.01.2023 18:00 - 09.01.2023 19:00 (UTC)","439","n/e","n/e","n/e","412","543","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","89","499","654"
"BZN|DK1","09.01.2023 19:00 - 09.01.2023 20:00 (UTC)","413","n/e","n/e","n/e","378","544","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","96","544","626"
"BZN|DK1","09.01.2023 20:00 - 09.01.2023 21:00 (UTC)","337","n/e","n/e","n/e","299","451","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","98","622","587"
"BZN|DK1","09.01.2023 21:00 - 09.01.2023 22:00 (UTC)","329","n/e","n/e","n/e","276","436","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","98","649","525"
"BZN|DK1","09.01.2023 22:00 - 09.01.2023 23:00 (UTC)","277","n/e","n/e","n/e","255","362","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","96","632","511"
"BZN|DK1","09.01.2023 23:00 - 10.01.2023 00:00 (UTC)","266","n/e","n/e","n/e","152","326","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","80","699","534"
"BZN|DK1","10.01.2023 00:00 - 10.01.2023 01:00 (UTC)","287","n/e","n/e","n/e","130","299","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","76","652","526"
"BZN|DK1","10.01.2023 01:00 - 10.01.2023 02:00 (UTC)","312","n/e","n/e","n/e","137","255","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","76","535","525"
"BZN|DK1","10.01.2023 02:00 - 10.01.2023 03:00 (UTC)","299","n/e","n/e","n/e","138","255","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","70","572","524"
"BZN|DK1","10.01.2023 03:00 - 10.01.2023 04:00 (UTC)","244","n/e","n/e","n/e","133","320","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","68","595","646"
"BZN|DK1","10.01.2023 04:00 - 10.01.2023 05:00 (UTC)","302","n/e","n/e","n/e","194","389","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","70","492","674"
"BZN|DK1","10.01.2023 05:00 - 10.01.2023 06:00 (UTC)","320","n/e","n/e","n/e","317","518","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","74","412","855"
"BZN|DK1","10.01.2023 06:00 - 10.01.2023 07:00 (UTC)","334","n/e","n/e","n/e","396","522","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","95","378","873"
"BZN|DK1","10.01.2023 07:00 - 10.01.2023 08:00 (UTC)","365","n/e","n/e","n/e","425","587","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","1","113","361","843"
"BZN|DK1","10.01.2023 08:00 - 10.01.2023 09:00 (UTC)","402","n/e","n/e","n/e","409","503","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","45","113","273","859"
"BZN|DK1","10.01.2023 09:00 - 10.01.2023 10:00 (UTC)","348","n/e","n/e","n/e","398","467","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","157","113","437","784"
"BZN|DK1","10.01.2023 10:00 - 10.01.2023 11:00 (UTC)","332","n/e","n/e","n/e","353","450","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","214","113","621","924"
"BZN|DK1","10.01.2023 11:00 - 10.01.2023 12:00 (UTC)","310","n/e","n/e","n/e","344","431","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","182","91","678","973"
"BZN|DK1","10.01.2023 12:00 - 10.01.2023 13:00 (UTC)","245","n/e","n/e","n/e","334","409","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","151","90","659","977"
"BZN|DK1","10.01.2023 13:00 - 10.01.2023 14:00 (UTC)","292","n/e","n/e","n/e","339","398","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","65","90","803","1054"
"BZN|DK1","10.01.2023 14:00 - 10.01.2023 15:00 (UTC)","195","n/e","n/e","n/e","316","391","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","24","92","823","1041"
"BZN|DK1","10.01.2023 15:00 - 10.01.2023 16:00 (UTC)","193","n/e","n/e","n/e","344","319","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","5","93","929","1171"
"BZN|DK1","10.01.2023 16:00 - 10.01.2023 17:00 (UTC)","216","n/e","n/e","n/e","314","317","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","3","93","1091","1532"
"BZN|DK1","10.01.2023 17:00 - 10.01.2023 18:00 (UTC)","194","n/e","n/e","n/e","289","288","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","5","92","855","1906"
"BZN|DK1","10.01.2023 18:00 - 10.01.2023 19:00 (UTC)","244","n/e","n/e","n/e","253","357","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","1","92","903","2255"
"BZN|DK1","10.01.2023 19:00 - 10.01.2023 20:00 (UTC)","246","n/e","n/e","n/e","201","369","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","91","851","2598"
"BZN|DK1","10.01.2023 20:00 - 10.01.2023 21:00 (UTC)","171","n/e","n/e","n/e","124","202","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","78","1150","2906"
"BZN|DK1","10.01.2023 21:00 - 10.01.2023 22:00 (UTC)","100","n/e","n/e","n/e","114","157","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","70","1132","3176"
"BZN|DK1","10.01.2023 22:00 - 10.01.2023 23:00 (UTC)","89","n/e","n/e","n/e","113","132","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","70","1121","3366"
"BZN|DK1","10.01.2023 23:00 - 11.01.2023 00:00 (UTC)","120","n/e","n/e","n/e","98","117","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","65","1135","3392"
"BZN|DK1","11.01.2023 00:00 - 11.01.2023 01:00 (UTC)","136","n/e","n/e","n/e","96","111","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","64","999","3386"
"BZN|DK1","11.01.2023 01:00 - 11.01.2023 02:00 (UTC)","127","n/e","n/e","n/e","96","112","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","64","985","3198"
"BZN|DK1","11.01.2023 02:00 - 11.01.2023 03:00 (UTC)","113","n/e","n/e","n/e","96","111","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","65","676","3212"
