"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK1","14.03.2024 14:00 - 14.03.2024 15:00 (UTC)","227","n/e","n/e","n/e","216","443","26","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","225","57","1362","1896"
"BZN|DK1","14.03.2024 15:00 - 14.03.2024 16:00 (UTC)","321","n/e","n/e","n/e","256","480","27","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","160","57","1398","1726"
"BZN|DK1","14.03.2024 16:00 - 14.03.2024 17:00 (UTC)","252","n/e","n/e","n/e","281","602","28","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","63","59","1406","1638"
"BZN|DK1","14.03.2024 17:00 - 14.03.2024 18:00 (UTC)","312","n/e","n/e","n/e","317","627","33","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","3","58","1415","1606"
"BZN|DK1","14.03.2024 18:00 - 14.03.2024 19:00 (UTC)","329","n/e","n/e","n/e","289","502","49","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","57","1395","1584"
"BZN|DK1","14.03.2024 19:00 - 14.03.2024 20:00 (UTC)","238","n/e","n/e","n/e","252","446","47","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","56","1369","1592"
"BZN|DK1","14.03.2024 20:00 - 14.03.2024 21:00 (UTC)","205","n/e","n/e","n/e","261","454","48","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","39","1348","1539"
"BZN|DK1","14.03.2024 21:00 - 14.03.2024 22:00 (UTC)","250","n/e","n/e","n/e","286","458","48","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","39","1366","1506"
"BZN|DK1","14.03.2024 22:00 - 14.03.2024 23:00 (UTC)","293","n/e","n/e","n/e","247","390","48","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","40","1278","1467"
"BZN|DK1","14.03.2024 23:00 - 15.03.2024 00:00 (UTC)","267","n/e","n/e","n/e","158","373","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","39","1366","1363"
"BZN|DK1","15.03.2024 00:00 - 15.03.2024 01:00 (UTC)","196","n/e","n/e","n/e","154","365","45","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","37","1420","1331"
"BZN|DK1","15.03.2024 01:00 - 15.03.2024 02:00 (UTC)","282","n/e","n/e","n/e","155","362","45","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","38","1334","1329"
"BZN|DK1","15.03.2024 02:00 - 15.03.2024 03:00 (UTC)","286","n/e","n/e","n/e","145","366","45","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","37","1358","1378"
"BZN|DK1","15.03.2024 03:00 - 15.03.2024 04:00 (UTC)","235","n/e","n/e","n/e","140","377","45","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","36","1399","1523"
"BZN|DK1","15.03.2024 04:00 - 15.03.2024 05:00 (UTC)","212","n/e","n/e","n/e","143","366","45","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","38","1467","1648"
"BZN|DK1","15.03.2024 05:00 - 15.03.2024 06:00 (UTC)","228","n/e","n/e","n/e","142","391","47","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","1","54","1484","1850"
"BZN|DK1","15.03.2024 06:00 - 15.03.2024 07:00 (UTC)","261","n/e","n/e","n/e","136","460","48","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","38","55","1483","1996"
"BZN|DK1","15.03.2024 07:00 - 15.03.2024 08:00 (UTC)","294","n/e","n/e","n/e","147","547","50","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","133","54","1489","2043"
"BZN|DK1","15.03.2024 08:00 - 15.03.2024 09:00 (UTC)","273","n/e","n/e","n/e","145","463","49","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","196","37","1486","2094"
"BZN|DK1","15.03.2024 09:00 - 15.03.2024 10:00 (UTC)","255","n/e","n/e","n/e","148","415","47","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","273","34","1417","2153"
"BZN|DK1","15.03.2024 10:00 - 15.03.2024 11:00 (UTC)","228","n/e","n/e","n/e","148","359","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","316","33","1463","2201"
"BZN|DK1","15.03.2024 11:00 - 15.03.2024 12:00 (UTC)","195","n/e","n/e","n/e","155","342","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","330","33","1478","2304"
"BZN|DK1","15.03.2024 12:00 - 15.03.2024 13:00 (UTC)","212","n/e","n/e","n/e","133","331","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","385","33","1442","2324"
"BZN|DK1","15.03.2024 13:00 - 15.03.2024 14:00 (UTC)","285","n/e","n/e","n/e","136","382","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","366","35","1473","2247"
"BZN|DK1","15.03.2024 14:00 - 15.03.2024 15:00 (UTC)","242","n/e","n/e","n/e","202","477","47","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","315","52","1464","2212"
"BZN|DK1","15.03.2024 15:00 - 15.03.2024 16:00 (UTC)","264","n/e","n/e","n/e","211","480","47","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","142","53","1480","2120"
"BZN|DK1","15.03.2024 16:00 - 15.03.2024 17:00 (UTC)","296","n/e","n/e","n/e","262","495","49","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","42","54","1498","1997"
"BZN|DK1","15.03.2024 17:00 - 15.03.2024 18:00 (UTC)","260","n/e","n/e","n/e","302","485","48","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","4","56","1477","1978"
"BZN|DK1","15.03.2024 18:00 - 15.03.2024 19:00 (UTC)","253","n/e","n/e","n/e","307","481","47","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","60","1480","2195"
"BZN|DK1","15.03.2024 19:00 - 15.03.2024 20:00 (UTC)","228","n/e","n/e","n/e","297","473","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","62","1478","2327"
"BZN|DK1","15.03.2024 20:00 - 15.03.2024 21:00 (UTC)","281","n/e","n/e","n/e","299","473","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","49","1503","2393"
"BZN|DK1","15.03.2024 21:00 - 15.03.2024 22:00 (UTC)","258","n/e","n/e","n/e","294","470","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","48","1487","2294"
"BZN|DK1","15.03.2024 22:00 - 15.03.2024 23:00 (UTC)","232","n/e","n/e","n/e","257","436","45","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","49","1487","2268"
"BZN|DK1","15.03.2024 23:00 - 16.03.2024 00:00 (UTC)","282","n/e","n/e","n/e","142","389","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","48","1497","2189"
"BZN|DK1","16.03.2024 00:00 - 16.03.2024 01:00 (UTC)","313","n/e","n/e","n/e","129","356","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","48","1455","2057"
"BZN|DK1","16.03.2024 01:00 - 16.03.2024 02:00 (UTC)","267","n/e","n/e","n/e","131","347","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","48","1461","2026"
"BZN|DK1","16.03.2024 02:00 - 16.03.2024 03:00 (UTC)","251","n/e","n/e","n/e","130","348","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","48","1450","2052"
"BZN|DK1","16.03.2024 03:00 - 16.03.2024 04:00 (UTC)","288","n/e","n/e","n/e","134","348","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","48","1489","2240"
"BZN|DK1","16.03.2024 04:00 - 16.03.2024 05:00 (UTC)","273","n/e","n/e","n/e","134","359","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","49","1461","2506"
"BZN|DK1","16.03.2024 05:00 - 16.03.2024 06:00 (UTC)","342","n/e","n/e","n/e","134","435","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","3","50","1491","2748"
"BZN|DK1","16.03.2024 06:00 - 16.03.2024 07:00 (UTC)","265","n/e","n/e","n/e","130","391","47","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","91","52","1484","2784"
"BZN|DK1","16.03.2024 07:00 - 16.03.2024 08:00 (UTC)","297","n/e","n/e","n/e","132","467","46","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","397","51","1500","3011"
"BZN|DK1","16.03.2024 08:00 - 16.03.2024 09:00 (UTC)","243","n/e","n/e","n/e","149","386","45","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","800","51","1473","3283"
"BZN|DK1","16.03.2024 09:00 - 16.03.2024 10:00 (UTC)","255","n/e","n/e","n/e","138","341","36","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1103","47","1264","3360"
"BZN|DK1","16.03.2024 10:00 - 16.03.2024 11:00 (UTC)","222","n/e","n/e","n/e","131","320","33","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1212","46","1220","3455"
"BZN|DK1","16.03.2024 11:00 - 16.03.2024 12:00 (UTC)","209","n/e","n/e","n/e","115","277","29","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1111","43","1215","3461"
"BZN|DK1","16.03.2024 12:00 - 16.03.2024 13:00 (UTC)","176","n/e","n/e","n/e","103","322","28","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","980","29","1212","3356"
"BZN|DK1","16.03.2024 13:00 - 16.03.2024 14:00 (UTC)","169","n/e","n/e","n/e","106","305","28","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","847","42","1152","3414"
"BZN|DK1","16.03.2024 14:00 - 16.03.2024 15:00 (UTC)","201","n/e","n/e","n/e","132","332","34","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","617","46","1291","3245"
"BZN|DK1","16.03.2024 15:00 - 16.03.2024 16:00 (UTC)","318","n/e","n/e","n/e","137","370","34","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","377","45","1289","3119"
"BZN|DK1","16.03.2024 16:00 - 16.03.2024 17:00 (UTC)","356","n/e","n/e","n/e","165","366","38","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","121","48","1336","2858"
"BZN|DK1","16.03.2024 17:00 - 16.03.2024 18:00 (UTC)","392","n/e","n/e","n/e","193","453","32","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","7","60","1306","2308"
"BZN|DK1","16.03.2024 18:00 - 16.03.2024 19:00 (UTC)","318","n/e","n/e","n/e","195","459","30","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","62","1287","1850"
"BZN|DK1","16.03.2024 19:00 - 16.03.2024 20:00 (UTC)","299","n/e","n/e","n/e","197","461","31","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","62","1290","1545"
"BZN|DK1","16.03.2024 20:00 - 16.03.2024 21:00 (UTC)","233","n/e","n/e","n/e","211","484","35","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","63","1247","1286"
"BZN|DK1","16.03.2024 21:00 - 16.03.2024 22:00 (UTC)","303","n/e","n/e","n/e","205","455","34","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","62","1053","929"
"BZN|DK1","16.03.2024 22:00 - 16.03.2024 23:00 (UTC)","303","n/e","n/e","n/e","202","354","33","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","62","738","699"
"BZN|DK1","16.03.2024 23:00 - 17.03.2024 00:00 (UTC)","242","n/e","n/e","n/e","194","390","31","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","46","582","562"
"BZN|DK1","17.03.2024 00:00 - 17.03.2024 01:00 (UTC)","263","n/e","n/e","n/e","181","357","31","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","45","413","442"
"BZN|DK1","17.03.2024 01:00 - 17.03.2024 02:00 (UTC)","252","n/e","n/e","n/e","198","285","30","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","44","336","385"
"BZN|DK1","17.03.2024 02:00 - 17.03.2024 03:00 (UTC)","263","n/e","n/e","n/e","161","267","30","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","44","365","273"
"BZN|DK1","17.03.2024 03:00 - 17.03.2024 04:00 (UTC)","248","n/e","n/e","n/e","149","343","30","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","44","354","199"
"BZN|DK1","17.03.2024 04:00 - 17.03.2024 05:00 (UTC)","275","n/e","n/e","n/e","175","396","32","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","45","321","171"
"BZN|DK1","17.03.2024 05:00 - 17.03.2024 06:00 (UTC)","256","n/e","n/e","n/e","137","369","30","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","16","44","315","174"
"BZN|DK1","17.03.2024 06:00 - 17.03.2024 07:00 (UTC)","225","n/e","n/e","n/e","133","277","30","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","272","44","387","193"
"BZN|DK1","17.03.2024 07:00 - 17.03.2024 08:00 (UTC)","189","n/e","n/e","n/e","129","273","32","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","753","45","435","204"
"BZN|DK1","17.03.2024 08:00 - 17.03.2024 09:00 (UTC)","191","n/e","n/e","n/e","139","289","34","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1288","46","447","399"
"BZN|DK1","17.03.2024 09:00 - 17.03.2024 10:00 (UTC)","255","n/e","n/e","n/e","135","280","33","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1589","28","365","446"
"BZN|DK1","17.03.2024 10:00 - 17.03.2024 11:00 (UTC)","204","n/e","n/e","n/e","128","272","32","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1662","25","394","425"
"BZN|DK1","17.03.2024 11:00 - 17.03.2024 12:00 (UTC)","191","n/e","n/e","n/e","128","267","32","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1725","26","451","503"
"BZN|DK1","17.03.2024 12:00 - 17.03.2024 13:00 (UTC)","193","n/e","n/e","n/e","125","261","32","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1634","43","571","562"
"BZN|DK1","17.03.2024 13:00 - 17.03.2024 14:00 (UTC)","197","n/e","n/e","n/e","132","262","33","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1238","47","644","567"
"BZN|DK1","17.03.2024 14:00 - 17.03.2024 15:00 (UTC)","306","n/e","n/e","n/e","164","304","34","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","753","63","588","573"
"BZN|DK1","17.03.2024 15:00 - 17.03.2024 16:00 (UTC)","309","n/e","n/e","n/e","303","462","40","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","382","65","649","571"
"BZN|DK1","17.03.2024 16:00 - 17.03.2024 17:00 (UTC)","341","n/e","n/e","n/e","322","613","40","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","121","64","767","633"
"BZN|DK1","17.03.2024 17:00 - 17.03.2024 18:00 (UTC)","291","n/e","n/e","n/e","332","653","41","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","7","64","923","679"
"BZN|DK1","17.03.2024 18:00 - 17.03.2024 19:00 (UTC)","262","n/e","n/e","n/e","333","596","41","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","65","998","892"
"BZN|DK1","17.03.2024 19:00 - 17.03.2024 20:00 (UTC)","282","n/e","n/e","n/e","318","479","42","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","66","1050","1015"
"BZN|DK1","17.03.2024 20:00 - 17.03.2024 21:00 (UTC)","306","n/e","n/e","n/e","302","329","42","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","51","1147","1054"
"BZN|DK1","17.03.2024 21:00 - 17.03.2024 22:00 (UTC)","245","n/e","n/e","n/e","272","310","42","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","48","1299","1160"
"BZN|DK1","17.03.2024 22:00 - 17.03.2024 23:00 (UTC)","287","n/e","n/e","n/e","263","304","40","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","47","1314","1213"
"BZN|DK1","17.03.2024 23:00 - 18.03.2024 00:00 (UTC)","285","n/e","n/e","n/e","208","346","39","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","48","1329","1340"
"BZN|DK1","18.03.2024 00:00 - 18.03.2024 01:00 (UTC)","277","n/e","n/e","n/e","209","352","41","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","48","1296","1462"
"BZN|DK1","18.03.2024 01:00 - 18.03.2024 02:00 (UTC)","274","n/e","n/e","n/e","179","357","42","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","48","1313","1448"
"BZN|DK1","18.03.2024 02:00 - 18.03.2024 03:00 (UTC)","249","n/e","n/e","n/e","175","357","42","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","48","1342","1427"
"BZN|DK1","18.03.2024 03:00 - 18.03.2024 04:00 (UTC)","235","n/e","n/e","n/e","178","363","43","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","49","1351","1394"
"BZN|DK1","18.03.2024 04:00 - 18.03.2024 05:00 (UTC)","228","n/e","n/e","n/e","193","363","43","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","50","1347","1409"
"BZN|DK1","18.03.2024 05:00 - 18.03.2024 06:00 (UTC)","246","n/e","n/e","n/e","248","404","43","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","6","66","1321","1472"
"BZN|DK1","18.03.2024 06:00 - 18.03.2024 07:00 (UTC)","254","n/e","n/e","n/e","276","520","45","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","112","67","1307","1530"
"BZN|DK1","18.03.2024 07:00 - 18.03.2024 08:00 (UTC)","290","n/e","n/e","n/e","278","582","43","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","290","65","1270","1545"
"BZN|DK1","18.03.2024 08:00 - 18.03.2024 09:00 (UTC)","310","n/e","n/e","n/e","270","516","43","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","426","63","1193","1533"
"BZN|DK1","18.03.2024 09:00 - 18.03.2024 10:00 (UTC)","249","n/e","n/e","n/e","270","478","45","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","560","49","1167","1622"
"BZN|DK1","18.03.2024 10:00 - 18.03.2024 11:00 (UTC)","245","n/e","n/e","n/e","301","387","56","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","768","53","1168","1619"
"BZN|DK1","18.03.2024 11:00 - 18.03.2024 12:00 (UTC)","227","n/e","n/e","n/e","315","369","55","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","856","54","1120","1635"
"BZN|DK1","18.03.2024 12:00 - 18.03.2024 13:00 (UTC)","216","n/e","n/e","n/e","312","368","52","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","933","52","1034","1633"
"BZN|DK1","18.03.2024 13:00 - 18.03.2024 14:00 (UTC)","240","n/e","n/e","n/e","289","339","52","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","793","56","956","1639"
"BZN|DK1","18.03.2024 14:00 - 18.03.2024 15:00 (UTC)","249","n/e","n/e","n/e","312","398","54","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","560","53","996","1620"
"BZN|DK1","18.03.2024 15:00 - 18.03.2024 16:00 (UTC)","272","n/e","n/e","n/e","356","491","55","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","329","70","973","1547"
"BZN|DK1","18.03.2024 16:00 - 18.03.2024 17:00 (UTC)","302","n/e","n/e","n/e","363","494","52","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","120","70","1063","1481"
"BZN|DK1","18.03.2024 17:00 - 18.03.2024 18:00 (UTC)","249","n/e","n/e","n/e","372","531","53","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","10","71","1128","1393"
"BZN|DK1","18.03.2024 18:00 - 18.03.2024 19:00 (UTC)","306","n/e","n/e","n/e","392","575","56","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","71","1191","1309"
"BZN|DK1","18.03.2024 19:00 - 18.03.2024 20:00 (UTC)","339","n/e","n/e","n/e","398","585","57","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","70","1266","1247"
"BZN|DK1","18.03.2024 20:00 - 18.03.2024 21:00 (UTC)","274","n/e","n/e","n/e","353","596","57","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","39","1342","1275"
"BZN|DK1","18.03.2024 21:00 - 18.03.2024 22:00 (UTC)","267","n/e","n/e","n/e","338","546","57","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","0","43","1378","1299"
"BZN|DK1","18.03.2024 22:00 - 18.03.2024 23:00 (UTC)","221","n/e","n/e","n/e","329","395","57","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","0","44","1407","1374"
"BZN|DK1","18.03.2024 23:00 - 19.03.2024 00:00 (UTC)","273","n/e","n/e","n/e","213","356","57","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","0","42","1358","1377"
"BZN|DK1","19.03.2024 00:00 - 19.03.2024 01:00 (UTC)","297","n/e","n/e","n/e","193","302","56","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","0","43","1309","1358"
"BZN|DK1","19.03.2024 01:00 - 19.03.2024 02:00 (UTC)","270","n/e","n/e","n/e","195","295","57","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","0","45","1275","1313"
"BZN|DK1","19.03.2024 02:00 - 19.03.2024 03:00 (UTC)","271","n/e","n/e","n/e","188","286","55","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","44","1268","1227"
"BZN|DK1","19.03.2024 03:00 - 19.03.2024 04:00 (UTC)","250","n/e","n/e","n/e","196","301","55","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","48","1294","1192"
"BZN|DK1","19.03.2024 04:00 - 19.03.2024 05:00 (UTC)","319","n/e","n/e","n/e","248","349","55","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","0","56","1281","1174"
"BZN|DK1","19.03.2024 05:00 - 19.03.2024 06:00 (UTC)","296","n/e","n/e","n/e","253","414","52","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","11","56","1248","1145"
"BZN|DK1","19.03.2024 06:00 - 19.03.2024 07:00 (UTC)","322","n/e","n/e","n/e","336","572","53","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","95","51","1262","1147"
"BZN|DK1","19.03.2024 07:00 - 19.03.2024 08:00 (UTC)","304","n/e","n/e","n/e","324","530","48","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","230","65","1333","1194"
"BZN|DK1","19.03.2024 08:00 - 19.03.2024 09:00 (UTC)","299","n/e","n/e","n/e","232","283","32","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","366","61","1320","1246"
"BZN|DK1","19.03.2024 09:00 - 19.03.2024 10:00 (UTC)","257","n/e","n/e","n/e","194","218","31","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","492","61","1318","1296"
"BZN|DK1","19.03.2024 10:00 - 19.03.2024 11:00 (UTC)","252","n/e","n/e","n/e","172","205","31","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","704","61","1276","1345"
"BZN|DK1","19.03.2024 11:00 - 19.03.2024 12:00 (UTC)","223","n/e","n/e","n/e","164","202","30","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","608","57","1255","1325"
"BZN|DK1","19.03.2024 12:00 - 19.03.2024 13:00 (UTC)","235","n/e","n/e","n/e","166","201","30","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","427","42","1302","1283"
"BZN|DK1","19.03.2024 13:00 - 19.03.2024 14:00 (UTC)","266","n/e","n/e","n/e","177","221","31","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","339","58","1260","1260"
"BZN|DK1","19.03.2024 14:00 - 19.03.2024 15:00 (UTC)","289","n/e","n/e","n/e","253","250","31","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","224","61","1255","1246"
"BZN|DK1","19.03.2024 15:00 - 19.03.2024 16:00 (UTC)","316","n/e","n/e","n/e","280","379","31","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","125","57","1239","1197"
"BZN|DK1","19.03.2024 16:00 - 19.03.2024 17:00 (UTC)","333","n/e","n/e","n/e","343","411","32","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","48","61","1224","1170"
